key,message,comment,context
"The end date has to be greater than or equal to the start date.",終了日は開始日以上である必要があります,,
"The end date is before the begin date.",終了日が開始日より前です,,
"The entered IBAN code is not valid . <br> Either the code doesn't respect the norm, or the format you have entered is not correct. It has to be without any blank space, as the following : <br> FR0000000000000000000000000","The entered IBAN code is not valid . <br> Either the code doesn't respect the norm, or the format you have entered is not correct. It has to be without any blank space, as the following : <br> FR0000000000000000000000000",,
"The following address is invalid. Please use '+' button to create a new one :","次のアドレスは無効です。新規作成するには、 「+ 」 ボタンを使用してください:",,
"The from date is incorrect",開始日が正しくありません,,
"The line cannot be imported (import : %s)","線をImportできません (Import:%s)",,
"The price list %s will still be active when the price list %s will become active.",価格表%sは、価格表%sが有効になる時点でも有効です,,
"The product pulled-off date must be greater than the launch date.",製品のリリース日は、発売日より後である必要があります,,
"The tags below can be used as a prefix or a suffix",以下のタグは、接頭辞または接尾辞として使用できます,,
"The to date is incorrect",日付が正しくありません,,
"The worth and quantity value of each class must be greater than 0.",各クラスの値と数量は0より大きくなければなりません,,
"There is an archived partner with this name.",この名前のアーカイブされたパートナーが存在します,,
"There is no Client ID.",クライアントIDがありません,,
"There is no Google API Key.","Google APIキーはありません",,
"There is no configured sequence for product",製品の構成済みシーケンスがありません,,
"There is no field for tab configuration(%s)","タブ構成 (%s) のフィールドがありません",,
"There is no matching address in the QAS base",QASベースに一致するアドレスがありません,,
"There is no records to export.",Exportするレコードがありません,,
"There is no sequence set for the partners",パートナーにシーケンスセットがない,,
Third,3番目,,
"Third line",3行目,,
"This batch is not runnable!",このバッチは実行できません!,,
"This code is already use by another batch.",このコードは既に別のバッチで使用されています,,
Thursday,木曜日,,
Thursdays,木曜日,,
Ticket,チケット,,
Time,時間,,
"Time before expiry (in months)","有効期限 (数カ月で) までの時間",,
"Time logging preference",タイムロギングプリファレンス,,
"Time slot",タイムスロット,,
"Time unit",時間単位,,
Timer,タイマー,,
"Timer history",タイマー履歴,,
"Timer history list",タイマー履歴一覧,,
"Timesheets Reminder",タイムシートリマインダ,,
Tips,ヒント,,
Title,タイトル,,
Titles,タイトル,,
To,宛先,,
"To Date",日付:至,,
"To Unit",ユニットへ,,
"To generate periods, please fill in the Period duration.",期間を生成するには、期間を入力してください,,
"To generate periods, please fill in the limits of the year.",期間を生成するには、年の制限を入力してください,,
"Today date",今日の日付,,
"Too much iterations.",繰り返しが多すぎます,,
Tools,ツール,,
"Total :",合計:,,
"Total sequence length must be less than 15 characters.",シーケンス全体の長さは15文字未満である必要があります,,
"Total variants",合計バリアント,,
Tracebacks,トレースバック,,
"Tracking number",追跡No.,,
"Trading name",商号,,
"Trading name printing settings list",取引名印刷設定一覧,,
"Trading names",商号,,
Transfer,振替,,
"Transient password",一時的なパスワード,,
"Translated titles",翻訳されたタイトル,,
Tuesday,火曜日,,
Tuesdays,火曜日,,
Turnover,離職,,
Type,種類,,
"Type of Bank Details Id",銀行詳細IDのタイプ,,
"Type select",タイプ選択,,
UID,UID,,
UPC_A,UPC_A,,
URL,URL,,
"URL to QAS WSDL","QAS WSDLへのURL",,
"Unable to connect to Geonames server",Geonamesサーバーに接続できません,,
"Unable to generate Birt report file",Birtレポートファイルを生成できません,,
Unit,単位,,
"Unit conversion",単位変換,,
"Unit conversions",単位変換,,
"Unit of length",長さの単位,,
"Unit of mass",質量の単位,,
"Unit type",単位タイプ,,
Units,単位,,
"Unknown action %s for the %s treatment","不明なアクション%s (%s処理)",,
Unrenewed,未更新,,
"Unsaved record",未保存レコード,,
Unsubscribe,購読解除,,
"Update & Historize conversion rate","変換率を更新して履歴を付ける (H)",,
"Update contact field",連絡先フィールドの更新,,
"Update products prices",製品価格の更新,,
"Update sale price from cost price",原価から販売価格を更新,,
"Update stock location",在庫位置の更新,,
"Uploaded file is not a valid zip file",アップロードされたファイルは有効なzipファイルではありません,,
"Uppercase / lowercase",大文字/小文字,,
Url,URL,,
"Use QAS Validation",QAS検証を使用,,
"Use YOUR navigation (http://www.yournavigation.org/api/1.0/gosmore.php) or OSRM (https://router.project-osrm.org/route/v1/driving) Open source routing APIs to get routing information based upon a given start/end location.","Use YOUR navigation (http://www.yournavigation.org/api/1.0/gosmore.php) or OSRM (https://router.project-osrm.org/route/v1/driving) Open source routing APIs to get routing information based upon a given start/end location.",,
"Use for stock only",在庫専用,,
"Use letters",文字を使用する,,
"Use lowercases",小文字を使用,,
"Use numbers",数値を使用する,,
"Use signature for quotations",見積に署名を使用,,
"Use uppercases",大文字を使用,,
"Used in DEB",DEBで使用,,
"Used in DES",DESで使用,,
User,ユーザー,,
"User cannot be null.",ユーザーをnullにすることはできません,,
"User context cannot be null.",ユーザー・コンテキストをNULLにすることはできません,,
"User filters",ユーザーフィルタ,,
"User preferences",ユーザ環境設定,,
Users,ユーザー,,
"Users list",リスト,,
Users/Companies,ユーザー/企業,,
Valid,有効,,
"Valid Latitude Longitude",有効緯度経度,,
"Valid query.",有効なクエリ,,
Validate,検証,,
"Validate values",値の検証,,
Validated,検証済み,,
"Validation log",検証ログ,,
Value,値,,
Values,値,,
"Values list","[値] リスト",,
Variants,バリアント,,
"Variants generated",生成されたバリアント,,
Variation,変動,,
Version,バージョン,,
Versions,バージョン,,
"View Products",製品の表示,,
"View map",マップの表示,,
Visibility,可視性,,
Visible,可視,,
"W.T. by default",W.T.デフォルトで,,
"WARNING : Please close the current conversion period before creating new one",警告:新しい1を作成する前に現在の変換期間を閉じてください,,
"WARNING : To Date must be after or equals to From Date",警告:終了日は開始日以降である必要があります,,
"WARNING : please close the current conversion period to create a new one.",警告:現在の変換期間を閉じて新しい変換期間を作成してください,,
"Warning !",警告!,,
"Warning : Exported maximum export limit records.",警告:Exportされた最大Export制限レコード数,,
"Warning : the pay period %s is closed.",警告:支払い期間%sは終了しました,,
"Warning, modifying those configuration can have technical repercussions.",警告:これらの構成を変更すると、技術的な影響が生じる可能性があります,,
Warranty,保証,,
"Warranty length (in months)","保証期間 (数カ月で)",,
Web,ウェブ,,
Webservices,Webサービス,,
Website,Webサイト,,
Wednesday,水曜日,,
Wednesdays,水曜日,,
"Week days",週,,
"Weekly Planning",週次計画,,
"Weekly plann",ウィークリープラン,,
"Weekly planning",週単位の計画,,
"Whether to show help messages.",ヘルプメッセージを表示するかどうか,,
"Whether to use tabbed ui.",tabed-uiを使用するかどうか,,
Width,幅,,
Width(px),"幅 (px)",,
Worth,ワース,,
"Worth (%)","価値 (%)",,
X,X,,
XLS,XLS,,
"XML File",XMLファイル,,
"YOUR navigation",ユーザーのナビゲーション,,
Year,年,,
"Year is not in adjusting mode",年は調整モードではありません,,
Yearly,年,,
"Yearly reset",年単位のリセット,,
Years,年,,
Yes,はい,,
"You are about to overwrite an existing exchange rate. This rate may already be in use in the system. Do you wish to continue ?",既存の為替レートを上書きしようとしています。このレートは既にシステムで使用されている可能性があります。続行しますか?,,
"You can not turn-off this configuration because more than one company is configurated in the system.",システムに複数の会社が設定されているため、この設定をオフにすることはできません,,
"You can select only one default delivery address.",デフォルトの送信先アドレスは1つだけ選択できます,,
"You can select only one default invoicing address.",デフォルトの請求先所在地は1つのみ選択できます,,
"You can't compute a duration ratio without end date.",終了日がないと期間比率を計算できません,,
"You can't compute a duration ratio without start date.",開始日を指定しないと期間比率を計算できません,,
"You can't start a timer that has already started",すでに開始されているタイマーは開始できません,,
"You can't stop a timer that hasn't been started",開始されていないタイマを停止することはできません,,
"You will lost all configuration. Are you sure ?",すべての設定が失われます。本当ですか,,
"Your Password",パスワード,,
"Your password",パスワード,,
"Your selection is valid",選択が有効です,,
ZIMBRA,ジンブラ,,
Zip,圧縮,,
"Zip On Right",右に圧縮,,
"Zip code",郵便No.,,
Zip/City,郵便No./市区町村,,
"\n","\n",,
advanced.export.button.export.csv,CSVのExport,,
and,および,,
calendar.owner,所有者,,
com.axelor.apps.base.job.BatchJob,,,
com.axelor.apps.base.job.CurrencyConversionJob,,,
com.axelor.apps.base.job.MailJob,,,
com.axelor.apps.base.service.batch.BaseBatchService,,,
com.axelor.apps.base.service.batch.MailBatchService,,,
com.axelor.mail.service.MailFetchJob,,,
"confirm password",パスワードの確認,,
"cost price",原価価格,,
"current password",現在のパスワード,,
day,日,,
days,日,,
"e.g. Building A, Entry 2, 2nd Floor, Door 2E","e.g.A館入口22階扉2 E",,
"e.g. Financial department, CEO",e.g.財務担当役員,,
"e.g. POB 254","e.g.POB 254便",,
"each month",毎月,,
first,最初の,,
fourth,4分の1,,
http://www.url.com,http://www.url.com,,
iCalendars,iCalendar,,
iEvents,iEvents,,
last,最後の,,
"login name",ログイン名,,
month,月,,
months,月,,
"new password",新しいパスワード,,
of,の,,
or,または,,
px,ピクス,,
second,秒,,
third,3番目の,,
until,まで,,
"user group",ユーザーグループ,,
"user name",ユーザー名,,
v1,バージョン1,,
v2,バージョン2,,
v3,バージョン3,,
v4,バージョン4,,
v5,バージョン5,,
value:Base,Base,,
weekdays,平日,,
weekends,週末,,
weeks,週,,
whatever@example.com,whatever@example.com,,
"your password",パスワード,,
"{{ {'1':'Remin._block','2':'Inv._block','3':'Reimb._block','4':'Debit_block','5':'Sale_block','6':'Purch._block'}[item.blockingSelect] }}","{{{'1':'Remin._block'、'2':'Inv._block'、'3':'Reimb。_block'、'4':'Debit_block'、'5':'Sale_block'、'6':'Purch。_block'} [アイテム。ブロック選択] }}",,
